Title,URL,Sub
Introduction to Innovation and Technology in Legal Services,https://www.futurelearn.com/courses/an-introduction-to-legal-innovation-technology,
Lever des Fonds pour ma Startup,https://www.futurelearn.com/courses/lever-des-fonds-pour-ma-startup,
Mergers and Acquisitions: Accounting Principles,https://www.futurelearn.com/courses/mergers-acquisitions-accounting,
Why We Post: the Anthropology of Social Media,https://www.futurelearn.com/courses/anthropology-social-media,
Introduction to the Travel & Tourism Industry: Passport to the World,https://www.futurelearn.com/courses/passport,
Mergers and Acquisitions: Concepts and Theories,https://www.futurelearn.com/courses/mergers-acquisitions-concepts-theories,
Social Innovation in Rural Areas,https://www.futurelearn.com/courses/social-innovation-in-rural-areas,
Introduction to Humanitarian Logistics,https://www.futurelearn.com/courses/humanitarian-logistics,
Mergers and Acquisitions: Advanced Theory,https://www.futurelearn.com/courses/mergers-acquisitions-advanced-theory,
"Project Management Principles, Practices and Systems",https://www.futurelearn.com/courses/project-management-principles-practices-systems,
Mergers and Acquisitions: Structuring the Deal,https://www.futurelearn.com/courses/mergers-acquisitions-structuring-deals,
Mergers and Acquisitions: Free Cash Flow Modeling,https://www.futurelearn.com/courses/mergers-acquisitions-cashflow-modeling,
Physical Theatre: Exploring the Slap,https://www.futurelearn.com/courses/physical-theatre-exploring-the-slap,
A Beginner’s Guide to Film Genres,https://www.futurelearn.com/courses/a-beginners-guide-to-film-genres,
The Life and Afterlife of Mary Queen of Scots,https://www.futurelearn.com/courses/the-life-and-afterlife-of-mary-queen-of-scots,
English Electronic Music: Delve into the Digital Archives,https://www.futurelearn.com/courses/english-electronic-music-delve-into-the-digital-archives,
String Music Appreciation,https://www.futurelearn.com/courses/string-music-appreciation,
The History and Culture of Chinese Silk,https://www.futurelearn.com/courses/the-history-and-culture-of-chinese-silk,
How to Read a Film,https://www.futurelearn.com/courses/reading-a-film,
Fashion Technology: An Advanced Guide to CLO 3D,https://www.futurelearn.com/courses/fashion-technology-an-advanced-guide-to-clo-3d,
Fashion Values: Cultures,https://www.futurelearn.com/courses/fashion-values-cultures,
Connecting Across the Culture and Heritage Sector in Aotearoa New Zealand,https://www.futurelearn.com/courses/connecting-and-collaborating-across-the-culture-and-heritage-sector-in-aotearoa-new-zealand,
Medicine and the Arts: Humanising Healthcare,https://www.futurelearn.com/courses/medicine-and-the-arts,
Grow Your Instagram Following,https://www.futurelearn.com/courses/instagram-marketing-build-your-following,
How to Teach Writing Using Hybrid Learning Technology with Stylefit,https://www.futurelearn.com/courses/teach-writing-with-edtech,
Upcycling and the Circular Economy: Ghanaian Creative Solutions to Global Textile Waste,https://www.futurelearn.com/courses/upcycling-and-the-circular-economy-ghanian-creative-solutions-to-global-textile-waste,
A Beginner’s Guide to Creating a VR Experience,https://www.futurelearn.com/courses/a-beginners-guide-to-creating-a-webvr-experience-using-aframe,
Fashion Technology: A Beginner’s Guide to CLO 3D,https://www.futurelearn.com/courses/fashion-technology-a-beginners-guide-to-clo-3d,
A Reporter’s Toolkit for the Digital Age,https://www.futurelearn.com/courses/a-reporters-toolkit-for-the-digital-and-social-media-age-sc,
Introduction to Journalism and Reporting,https://www.futurelearn.com/courses/exploring-journalism-and-reporting-sc,
Anarchy in the UK: A History of Punk from 1976-78,https://www.futurelearn.com/courses/anarchy-in-the-uk,
How to Build Your Creative Resilience,https://www.futurelearn.com/courses/creative-resilience-sc,
How to Improve Your Creative Collaboration,https://www.futurelearn.com/courses/creative-collaboration-sc,
A Reporter’s Toolkit for the Digital Age,https://www.futurelearn.com/courses/a-reporters-toolkit-for-the-digital-and-social-media-age,
Music Moves: Why Does Music Make You Move?,https://www.futurelearn.com/courses/music-moves,
Introduction to Acting,https://www.futurelearn.com/courses/introduction-to-acting-principles-and-challenges,
Women in Arts: From 1900 until today,https://www.futurelearn.com/courses/women-in-arts,
Feature Writing,https://www.futurelearn.com/courses/feature-writing,
Introduction to Journalism and Reporting,https://www.futurelearn.com/courses/exploring-journalism-and-reporting,
How to Read French Poetry,https://www.futurelearn.com/courses/how-to-read-french-poetry,
"Dementia and the Arts: Sharing Practice, Developing Understanding and Enhancing Lives",https://www.futurelearn.com/courses/dementia-arts,
Introduction to Indie Games,https://www.futurelearn.com/courses/introduction-to-indie-games,
Learn Jazz Piano: Advanced and Solo Playing,https://www.futurelearn.com/courses/jazz-piano-advanced-topics,
Learn Jazz Piano: Begin with the Blues,https://www.futurelearn.com/courses/jazz-piano,
Learn Jazz Piano: Final Topics and Two Concerts,https://www.futurelearn.com/courses/jazz-piano-4,
Learn Jazz Piano: Improvising on Jazz Standards,https://www.futurelearn.com/courses/jazz-piano-improvisation,
Modern Sculpture: An Introduction to Art History,https://www.futurelearn.com/courses/introducing-art-history-discovering-public-sculpture,
From Notation to Performance: Understanding Musical Scores,https://www.futurelearn.com/courses/musical-scores,
Exploring Japanese Avant-garde Art Through Butoh Dance,https://www.futurelearn.com/courses/japanese-avant-garde-art-butoh,
Anatomy: Know Your Abdomen,https://www.futurelearn.com/courses/anatomy-know-your-abdomen,
Diagnosing Rare Diseases: from the Clinic to Research and back,https://www.futurelearn.com/courses/rare-genetic-disease,
Food Science and Nutrition: From the Farm to You,https://www.futurelearn.com/courses/food-science-and-nutrition,
Diabetes Explained,https://www.futurelearn.com/courses/diabetes-explained,
The GRASP Best Practice Advice and Exercise Programme for Shoulder Pain,https://www.futurelearn.com/courses/the-grasp-best-practice-advice-intervention-for-people-with-rotator-cuff-related-shoulder-pain,
From Lab to Clinic: Translational Research for Rare Diseases,https://www.futurelearn.com/courses/introduction-to-translational-research-for-rare-diseases,
Application of Digital Health Interventions,https://www.futurelearn.com/courses/consciousness,
Dental Radiography: Radiation Protection in Dental Practice,https://www.futurelearn.com/courses/radiation-protection-in-dental-practice,
Improving Healthcare and Medical Education with Online Escape Room Activities,https://www.futurelearn.com/courses/improving-healthcare-and-medical-education-with-online-escape-room-activities,
Internet of Things for Active Ageing,https://www.futurelearn.com/courses/internet-aging,
Improving Healthcare Through Clinical Research,https://www.futurelearn.com/courses/clinical-research,
What is Health Research?,https://www.futurelearn.com/courses/what-is-health-research,
Nutrition and Age-Related Chronic Diseases,https://www.futurelearn.com/courses/nutrition-and-age-related-chronic-diseases,
掌控骨关节炎-中文版,https://www.futurelearn.com/courses/taking-control-hip-and-knee-osteoarthritis-chinese,
A Deeper Understanding of Autistic People,https://www.futurelearn.com/courses/a-deeper-understanding-of-autism,
Autistic Health: Improving Access to Healthcare,https://www.futurelearn.com/courses/autism-and-healthcare,
Autistic People's Rights and the Law,https://www.futurelearn.com/courses/autism-and-the-legal-issues,
Autistic Students and Education: Creating an Inclusive Classroom,https://www.futurelearn.com/courses/autism-and-education,
Starting Out in Health and Social Care Research,https://www.futurelearn.com/courses/starting-out-in-health-and-social-care-research,
Artificial Intelligence in Bioinformatics,https://www.futurelearn.com/courses/artificial-intelligence-in-bioinformatics,
Biosecurity Compliance in European Poultry Farms,https://www.futurelearn.com/courses/biosecurity-compliance-in-european-poultry-farms,
Essentials of Good Pharmacy Practice: The Basics,https://www.futurelearn.com/courses/good-pharmacy-practice,
Exercise in Medicine: From Functional Evaluation to Adapted Exercise Training,https://www.futurelearn.com/courses/exercise-in-medicine-from-functional-evaluation-to-adapted-exercise-training,
Good Pharmacy Practice: Introduction to Clinical Pharmacy Services,https://www.futurelearn.com/courses/good-pharmacy-practice-the-moderate-part2,
Good Pharmacy Practice: Introduction to Medication Delivery Systems,https://www.futurelearn.com/courses/good-pharmacy-practice-the-moderate,
Good Pharmacy Practice: Pharmaceutical Services,https://www.futurelearn.com/courses/advanced-good-pharmacy-practice-part2,
Precision Medicine and Smart Healthcare: The Industrial Applications,https://www.futurelearn.com/courses/industrial-application-in-precision-medicine-and-smart-healthcare,
Core Managers: Noticing and Challenging Microaggressions,https://www.futurelearn.com/courses/core-managers-noticing-and-challenging-microaggressions,
Helping patients recover from breast cancer treatment: a programme to prevent shoulder problems,https://www.futurelearn.com/courses/prevention-of-shoulder-problems-prosper-programme,
PDSAFE: Physiotherapy and Falls Prevention in Parkinson's,https://www.futurelearn.com/courses/pdsafe-falls-prevention-in-parkinsons-the-therapists-approach-,
Pathogen Genomics: A New Era in Global Health Surveillance and Strategy,https://www.futurelearn.com/courses/pathogen-genomics-a-new-era-in-global-health-surveillance-and-strategy,
